Mahindra Manulife Low Duration Fund - Regular Plan - Monthly IDCW	1115.8678
Mahindra Manulife Low Duration Fund - Regular Plan - Weekly IDCW	1052.7800
	
	
	
Mirae Asset Savings Fund - Direct Plan - Growth	2127.4055
Mirae Asset Savings Fund Direct Daily IDCW	1208.9337
Mirae Asset Savings Fund Direct Monthly IDCW	1163.5362
Mirae Asset Savings Fund Direct Quarterly IDCW	1020.8036
Mirae Asset Savings Fund Direct Weekly IDCW	1455.3593
Mirae Asset Savings Fund Regular Savings Daily IDCW	1005.1646
Mirae Asset Savings Fund Regular Savings Monthly IDCW	1090.4996
Mirae Asset Savings Fund Regular Savings Quarterly IDCW	1008.8278
Mirae Asset Savings Fund Regular Savings Weekly IDCW	1107.3187
Mirae Asset Savings Fund-Regular Savings Plan- Growth	1977.2464
	
	
	
NIPPON INDIA LOW DURATION FUND - DAILY IDCW Option	1008.9718
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - DAILY IDCW Option	1009.0624
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - IDCW Option	1817.0045
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - MONTHLY IDCW Option	1034.3661
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option	1022.6060
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - WEEKLY IDCW Option	1009.8546
Nippon India Low Duration Fund - Direct Plan Growth Plan - Bonus Option	1995.6699
Nippon India Low Duration Fund - Direct Plan Growth Plan - Growth Option	3435.5003
NIPPON INDIA LOW DURATION FUND - IDCW Option	1740.5000
NIPPON INDIA LOW DURATION FUND - MONTHLY IDCW Option	1026.8695
NIPPON INDIA LOW DURATION FUND - QUARTERLY IDCW Option	1021.4531
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - DAILY IDCW Option	1008.9724
Nippon India Low Duration Fund - Retail Plan - Growth Plan - Growth Option	3119.0106
Nippon India Low Duration Fund - Retail Plan - Growth Plan -Bonus Option	2324.1740
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - MONTHLY IDCW Option	1028.7551
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - QUARTERLY IDCW Option	1021.2560
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - WEEKLY IDCW Option	1009.7870
NIPPON INDIA LOW DURATION FUND - WEEKLY IDCW Option	1009.6381
Nippon India Low Duration Fund -Growth Plan -Bonus Option	1901.1103
Nippon India Low Duration Fund- Growth Plan - Growth Option	3274.3627
	
	
	
PGIM India Low Duration Fund  -  Annual  Bonus	13.5767
PGIM India Low Duration Fund - ANNUAL DIV	9.3875
PGIM India Low Duration Fund - DAILY DIV	10.0299
PGIM India Low Duration Fund - Direct Dividend	9.8385
PGIM India Low Duration Fund - Direct Plan -  Annual  Bonus	14.178
PGIM India Low Duration Fund - Direct Plan - Annual Dividend	10.4116
PGIM India Low Duration Fund - Direct Plan - Daily Dividend	10.0302
PGIM India Low Duration Fund - Direct Plan - Fortnightly Dividend	8.6068
PGIM India Low Duration Fund - Direct Plan - Growth	27.7146
PGIM India Low Duration Fund - Direct Plan - Monthly Bonus	13.7182
PGIM India Low Duration Fund - Direct Plan - Monthly Dividend	10.3153
PGIM India Low Duration Fund - Direct Plan - Quarterly Dividend	8.7376
PGIM India Low Duration Fund - Direct Plan - Weekly Dividend	10.2183
PGIM India Low Duration Fund - FORTNIGHTLY DIV	8.5967
PGIM India Low Duration Fund - GR	25.8496
PGIM India Low Duration Fund - Monthly Bonus Option	12.0399
PGIM India Low Duration Fund - QUARTERLY DIV	8.6643
PGIM India Low Duration Fund - Segregated Portfolio 1 - Direct Plan - Annual Dividend Option	0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Direct Plan - Growth Option	0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Direct Plan - Monthly Dividend Option	0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Direct Plan - Quarterly Dividend Option	0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Regular Plan - Growth Option	0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Regular Plan - Monthly Dividend Option	0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Regular Plan- Annual Dividend Option	0
PGIM India Low Duration Fund - Segregated Portfolio 1- Regular Plan - Quarterly Dividend Option	0
PGIM India Low Duration Fund DIV OPTION	9.4582
PGIM India Low Duration Fund INSTITUTIONAL - MONTHLY DIV	9.9688
PGIM India Low Duration Fund INSTITUTIONAL -GR	21.6022
PGIM India Low Duration Fund INSTITUTIONAL -Weekly	9.3644
PGIM India Low Duration Fund INSTITUTIONAL-Daily	9.3258
PGIM India Low Duration Fund- Bonus Option	16.8702
PGIM India Low Duration Fund- MONTHLY DIV	10.2113
PGIM India Low Duration Fund- WEEKLY DIV	10.1041
	
	
	
SBI Magnum Low Duration Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1214.6036
SBI Magnum Low Duration Fund - Direct Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	1235.7612
SBI MAGNUM LOW DURATION FUND - DIRECT PLAN - GROWTH	3150.6662
SBI Magnum Low Duration Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	1400.0139
SBI Magnum Low Duration Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1216.3251
SBI Magnum Low Duration Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1191.6530
SBI Magnum Low Duration Fund - Regular Plan - Fornightly Income Distribution cum Capital Withdrawal Option (IDCW)	1212.5028
SBI MAGNUM LOW DURATION FUND - REGULAR PLAN - GROWTH	3059.3568
SBI Magnum Low Duration Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	1341.8358
SBI Magnum Low Duration Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1191.6369
SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1191.7154
SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Growth	3113.2704
SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	N.A.
SBI Short Horizon Debt Fund - Ultra Short Term Fund- Institutional Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1188.9691
SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	N.A.
	
	
	
Sundaram Low Duration Fund (Formerly Know as Principal Low Duation Fund) Regular Principal Units	1176.1794
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Daily Income Distribution CUM Capital Withdrawal Option	1009.6449
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Growth Option	3213.7613
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option	1100.2367
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Weekly Income Distribution CUM Capital Withdrawal Option	1005.5048
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Weekly Income Distribution CUM Capital Withdrawal Option	1009.5550
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) -Daily Income Distribution CUM Capital Withdrawal Option	1015.7943
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Direct Fortnightly IDCW	1095.4795
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Regular Fortnightly IDCW	1085.6943
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Regular Quarterly IDCW	1129.1234
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Growth Option	3037.0790
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Monthly Income Distribution CUM Capital Withdrawal Option	1089.6982
Sundaram Low Duration Fund(Formerly Known as Principal Low Duration Fund) Direct Quarterly IDCW	1154.3543
	
	
	
Tata Treasury Advantage Fund - Direct Plan - Growth Option	3509.8395
Tata Treasury Advantage Fund - Regular Plan - Growth Option	3436.0698
Tata Treasury Advantage Fund Direct Plan - Daily Reinvestment of IDCW Option	1003.5316
Tata Treasury Advantage Fund Direct Plan - Periodic Payout of IDCW Option	2225.4578
Tata Treasury Advantage Fund Direct Plan - Weekly Payout of IDCW Option	1008.9601
Tata Treasury Advantage Fund Regular Plan - Daily Reinvestment of IDCW Option	1003.5288
Tata Treasury Advantage Fund Regular Plan - Periodic Payout of IDCW Option	2177.9524
Tata Treasury Advantage Fund Regular Plan - Weekly Payout of IDCW Option	1008.9116
	
	
	
UTI - Treasury Advantage Fund - Direct Plan - Bonus Option	2199.7192
UTI - Treasury Advantage Fund - Direct Plan - Growth Option	3131.0911
UTI - Treasury Advantage Fund - Discontinued - Annaul Dividend Option	2949.7911
UTI - Treasury Advantage Fund - Discontinued - Periodic Dividend Plan	1047.7212
UTI - Treasury Advantage Fund - Discontinued - Quarterly Dividend Option	1941.1308
UTI - Treasury Advantage Fund - Discontinued Bonus Option	3659.4649
UTI - Treasury Advantage Fund - Discontinued Flexi Dividend Plan	1086.4033
UTI - Treasury Advantage Fund - Discontinued Growth Option	5489.8234
UTI - Treasury Advantage Fund - Discontinued Monthly Dividend Option	1030.13
UTI - Treasury Advantage Fund - Regular Plan - Bonus Option	2580.3182
UTI - Treasury Advantage Fund - Regular Plan - Growth Option	3087.2856
UTI Treasury Advantage Fund - Direct Plan - Annual IDCW	1159.0247
UTI Treasury Advantage Fund - Direct Plan - Daily IDCW (Reinvestment)	1195.4351
UTI Treasury Advantage Fund - Direct Plan - Flexi IDCW	1328.7919
UTI Treasury Advantage Fund - Direct Plan - Fortnightly IDCW	1338.7628
UTI Treasury Advantage Fund - Direct Plan - Half-Yearly IDCW	1211.3488
UTI Treasury Advantage Fund - Direct Plan - Monthly IDCW	1222.4666
UTI Treasury Advantage Fund - Direct Plan - Quarterly IDCW	1678.7964
UTI Treasury Advantage Fund - Direct Plan - Weekly IDCW	1022.2769
UTI Treasury Advantage Fund - Regular Plan - Daily IDCW (Reinvestment)	1189.9074
UTI Treasury Advantage Fund - Regular Plan - Flexi IDCW	1174.2201
UTI Treasury Advantage Fund - Regular Plan - Fortnightly IDCW	1330.086
UTI Treasury Advantage Fund - Regular Plan - Half-Yearly IDCW	1218.6145
UTI Treasury Advantage Fund - Regular Plan - Monthly IDCW	1213.732
UTI Treasury Advantage Fund - Regular Plan - Quarterly IDCW	1265.2048
UTI Treasury Advantage Fund - Regular Plan - Weekly IDCW	1192.9051
	
	
	
	
Aditya Birla Sun Life Medium Term Plan - DIRECT - HALF YEARLY IDCW	13.3948
Aditya Birla Sun Life Medium Term Plan - Direct - IDCW	16.4501
Aditya Birla Sun Life Medium Term Plan - DIRECT - Quarterly IDCW	12.8465
Aditya Birla Sun Life Medium Term Plan - Growth - Direct Plan	35.2961
Aditya Birla Sun Life Medium Term Plan - Growth - Regular Plan	32.9022
Aditya Birla Sun Life Medium Term Plan - Institutional - Growth Plan	22.1442
Aditya Birla Sun Life Medium Term Plan - REGULAR - HALFYEARLY IDCW	12.8031
Aditya Birla Sun Life Medium Term Plan - Regular - IDCW	15.2768
Aditya Birla Sun Life Medium Term Plan - REGULAR - Quarterly IDCW	12.4406
	
	
	
Axis Strategic Bond Fund - Direct Plan - Growth Option	26.0353
Axis Strategic Bond Fund - Direct Plan - Half Yearly IDCW	11.6107
Axis Strategic Bond Fund - Direct Plan - Quarterly IDCW	10.3592
Axis Strategic Bond Fund - Regular Plan - Bonus Option	13.2560
Axis Strategic Bond Fund - Regular Plan - Growth Option	23.9847
Axis Strategic Bond Fund - Regular Plan - Half Yearly IDCW	10.7023
Axis Strategic Bond Fund - Regular Plan - Quarterly IDCW	10.2276
	
	
	
BANDHAN Bond Fund - Medium Term - Regular Plan - Bi-Monthly IDCW	11.8836
BANDHAN Bond Fund - Medium Term - Regular Plan - Daily IDCW	10.2647
BANDHAN Bond Fund - Medium Term - Regular Plan - Fortnightly IDCW	10.2370
BANDHAN Bond Fund - Medium Term - Regular Plan - Growth	39.6983
BANDHAN Bond Fund - Medium Term - Regular Plan - IDCW Quarterly	10.9264
BANDHAN Bond Fund - Medium Term - Regular Plan - Monthly IDCW	10.2315
BANDHAN Bond Fund - Medium Term - Regular Plan - Periodic IDCW	12.5055
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Bi Monthly IDCW	12.2662
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Daily IDCW	10.3952
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Fortnightly IDCW	10.2422
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Growth	42.6893
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Monthly IDCW	10.4664
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Periodic IDCW	11.1458
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Quartely IDCW	11.0970
	
	
	
Baroda BNP Paribas Medium Duration - Regular Plan - Monthly IDCW - Segregated Portfolio - 1	0
Baroda BNP Paribas Medium Duration - Regular Plan - Quarterly IDCW - Segregated Portfolio - 1	0
Baroda BNP Paribas Medium Duration Fund  - Direct Plan - Weekly IDCW - Segregated Portfolio - 1	0
Baroda BNP Paribas Medium Duration Fund - Defunct Plan - Daily IDCW Option - Segregated Portfolio - 1	0
Baroda BNP Paribas Medium Duration Fund - Defunct Plan - Growth Option - Segregated Portfolio - 1	0
Baroda BNP Paribas Medium Duration Fund - Defunct Plan - Monthly IDCW Option - Segregated Portfolio - 1	0
Baroda BNP Paribas Medium Duration Fund - Defunct Plan - Weekly IDCW Option - Segregated Portfolio - 1	0
BARODA BNP PARIBAS Medium Duration Fund - Direct Plan - Annual IDCW Option	11.0294
BARODA BNP PARIBAS Medium Duration Fund - Direct Plan - Calendar Quarterly IDCW Option	10.2309
Baroda BNP Paribas Medium Duration Fund - Direct Plan - Daily IDCW - Segregated Portfolio - 1	0
Baroda BNP Paribas Medium Duration Fund - Direct Plan - Growth - Segregated Portfolio - 1	0
BARODA BNP PARIBAS Medium Duration Fund - Direct Plan - Growth Option	17.4855
BARODA BNP PARIBAS Medium Duration Fund - Direct Plan - Half yearly IDCW Option	10.0000
Baroda BNP Paribas Medium Duration Fund - Direct Plan - Monthly IDCW - Segregated Portfolio - 1	0
BARODA BNP PARIBAS Medium Duration Fund - Direct Plan - Monthly IDCW Option	10.5739
Baroda BNP Paribas Medium Duration Fund - Direct Plan - Quarterly IDCW - Segregated Portfolio - 1	0
BARODA BNP PARIBAS Medium Duration Fund - Regular Plan - Annual IDCW Option	10.8895
BARODA BNP PARIBAS Medium Duration Fund - Regular Plan - Calendar Quarterly IDCW Option	10.3497
Baroda BNP Paribas Medium Duration Fund - Regular Plan - Daily IDCW - Segregated Portfolio - 1	0
Baroda BNP Paribas Medium Duration Fund - Regular Plan - Growth - Segregated Portfolio - 1	0
BARODA BNP PARIBAS Medium Duration Fund - Regular Plan - Growth Option	16.4415
BARODA BNP PARIBAS Medium Duration Fund - Regular Plan - Half Yearly IDCW Option	10.5165
BARODA BNP PARIBAS Medium Duration Fund - Regular Plan - Monthly IDCW Option	10.2252
Baroda BNP Paribas Medium Duration Fund - Regular Plan - Weekly IDCW - Segregated Portfolio - 1	0
	
	
	
DSP Bond Fund - Direct Plan - Growth	74.3900
DSP Bond Fund - Direct Plan - IDCW	11.6950
DSP Bond Fund - Direct Plan - IDCW - Monthly	11.1285
DSP Bond Fund - Growth	70.5234
DSP Bond Fund - IDCW	11.5734
DSP Bond Fund - IDCW - Monthly	11.0319
	
	
	
Franklin India Income Opportunities Fund - Direct - Growth	26.5759
Franklin India Income Opportunities Fund - Direct - IDCW 	12.4807
Franklin India Income Opportunities Fund - Growth	24.9338
Franklin India Income Opportunities Fund - IDCW 	11.5593
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Dividend Plan	0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Growth Plan	0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan	0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan	0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct IDCW	0.2676
Franklin India Income Opportunities Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - IDCW	0.2499
Franklin India Income Opportunities Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct Growth Plan	0.5699
Franklin India Income Opportunities Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan	0.5390
	
	
	
HDFC Medium Term Debt Fund - Fornightly IDCW Option	10.0988
HDFC Medium Term Debt Fund - Fortnightly IDCW Opt - Direct Plan	10.0995
HDFC Medium Term Debt Fund - Growth Option	48.7404
HDFC Medium Term Debt Fund - Growth Option - Direct Plan	52.2306
HDFC Medium Term Debt Fund - IDCW Option	17.5893
HDFC Medium Term Debt Fund - IDCW Option - Direct Plan	18.6425
	
	
	
HSBC Medium Duration Fund - Direct Annual IDCW	11.9367
HSBC Medium Duration Fund - Direct Growth	18.9575
HSBC Medium Duration Fund - Direct IDCW	11.5085
HSBC Medium Duration Fund - Regular Annual IDCW	11.0597
HSBC Medium Duration Fund - Regular Growth	17.6009
HSBC Medium Duration Fund - Regular IDCW	10.6236
	
	
	
ICICI Prudential Medium Term Bond Fund - Annual IDCW	12.9357
ICICI Prudential Medium Term Bond Fund - Bonus	15.0013
ICICI Prudential Medium Term Bond Fund - Direct Plan - Growth	41.8781
ICICI Prudential Medium Term Bond Fund - Direct Plan - Half Yearly IDCW	11.1332
ICICI Prudential Medium Term Bond Fund - Direct Plan - Quarterly IDCW	11.1655
ICICI Prudential Medium Term Bond Fund - Direct Plan Bonus	16.1701
ICICI Prudential Medium Term Bond Fund - Growth	38.5991
ICICI Prudential Medium Term Bond Fund - Half Yearly IDCW	10.6331
ICICI Prudential Medium Term Bond Fund - Quarterly IDCW	10.6074
ICICI Prudential Medium Term Bond Fund -Direct Plan - Annual IDCW	14.3488
ICICI Prudential Medium Term Bond Fund Plan A - Weekly Dividend	10.0458
ICICI Prudential Medium Term Bond Fund Plan B - Half Yearly Dividend	10.8612
ICICI Prudential Medium Term Bond Fund Plan B - Quarterly Dividend	10.6002
ICICI Prudential Medium Term Bond Fund Plan C - Quarterly Dividend	10.4491
ICICI Prudential Medium Term Bond Fund-Plan B-Growth	32.0584
	
	
	
Invesco India Medium Duration Fund - Direct - Discretionary IDCW (Payout/Reinvestment)	1096.8012
Invesco India Medium Duration Fund - Direct - Growth	1096.7672
Invesco India Medium Duration Fund - Direct - Quarterly IDCW (Payout / Reinvestment))	1050.5324
Invesco India Medium Duration Fund - Regular - Discretionary IDCW(Payout / Reinvestment))	1075.2857
Invesco India Medium Duration Fund - Regular - Growth	1075.2864
Invesco India Medium Duration Fund - Regular - Quarterly IDCW (Payout / Reinvestment)	1033.596
	
	
	
Kotak Medium Term Fund - Direct - Standard Income Distribution cum capital withdrawal option	21.1853
Kotak Medium Term Fund - Direct Growth	21.1835
Kotak Medium Term Fund - Growth	19.4061
Kotak Medium Term Fund - Standard Income Distribution cum capital withdrawal option	11.9112
	
	
	
NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - IDCW Option	0.0000
NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - QUARTERLY IDCW Option	0.0000
NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - IDCW Option	0.0000
NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY IDCW Option	0.0000
Nippon India Strategic Debt Fund - Bonus Option	10.5217
Nippon India Strategic Debt Fund - Direct Plan - Bonus Option	14.3459
Nippon India Strategic Debt Fund - Direct Plan - Growth Option	14.3426
NIPPON INDIA STRATEGIC DEBT FUND - DIRECT Plan - IDCW Option	12.0976
NIPPON INDIA STRATEGIC DEBT FUND - DIRECT Plan - QUARTERLY IDCW Option	10.2127
Nippon India Strategic Debt Fund - Growth Option	13.3789
NIPPON INDIA STRATEGIC DEBT FUND - IDCW Option	11.4485
NIPPON INDIA STRATEGIC DEBT FUND - QUARTERLY IDCW Option	9.8681
Nippon India Strategic Debt Fund - Segregated Portfolio 1 - Bonus Option	0.1794
Nippon India Strategic Debt Fund - Segregated Portfolio 1 - Direct Plan - Bonus Option	0.1888
Nippon India Strategic Debt Fund - Segregated Portfolio 1 - Direct Plan - Growth Option	0.1886
NIPPON INDIA STRATEGIC DEBT FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - IDCW Option	0.1591
NIPPON INDIA STRATEGIC DEBT FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - QUARTERLY IDCW Option	0.1343
Nippon India Strategic Debt Fund - Segregated Portfolio 1 - Growth Option	0.1794
NIPPON INDIA STRATEGIC DEBT FUND - SEGREGATED PORTFOLIO 1 - IDCW Option	0.1535
NIPPON INDIA STRATEGIC DEBT FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY IDCW Option	0.1323
Nippon India Strategic Debt Fund - Segregated Portfolio 2 - Bonus Option	0.0000
Nippon India Strategic Debt Fund - Segregated Portfolio 2 - Direct Plan - Bonus Option	0.0000
Nippon India Strategic Debt Fund - Segregated Portfolio 2 - Direct Plan - Growth Option	0.0000
Nippon India Strategic Debt Fund - Segregated Portfolio 2 - Growth Option	0.0000
	
	
	
SBI MAGNUM MEDIUM DURATION FUND - DIRECT PLAN - GROWTH	47.3502
SBI Magnum Medium Duration Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	18.4058
SBI MAGNUM MEDIUM DURATION FUND - REGULAR PLAN - GROWTH	44.2417
SBI Magnum Medium Duration Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	17.1493
	
	
	
Sundaram Medium Term Bond Fund Direct Plan - Annual Income Distribution cum Capital Withdrawal (IDCW)	13.8954
Sundaram Medium Term Bond Fund Direct Plan - Growth	67.4029
Sundaram Medium Term Bond Fund Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW)	24.5561
Sundaram Medium Term Bond Fund Institutional Plan - Growth	69.3615
Sundaram Medium Term Bond Fund Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW)	12.4745
Sundaram Medium Term Bond Fund Regular Plan - Bonus	20.9635
Sundaram Medium Term Bond Fund Regular Plan - Growth	61.3791
Sundaram Medium Term Bond Fund Regular Plan- Half Yearly Income Distribution cum Capital Withdrawal (IDCW)	12.8673
Sundaram Medium Term Bond Fund Regular Plan- Quarterly Income Distribution cum Capital Withdrawal (IDCW)	12.5276
	
	
	
Tata Medium Term Fund -Regular Plan - Growth Option	29.7872
Tata Medium Term Fund- Direct Plan - Payout of IDCW Option	15.2302
Tata Medium Term Fund- Direct Plan- Growth Option	32.7645
Tata Medium Term Fund- Regular Plan - Payout of IDCW option	13.5481
	
	
	
Union Medium Duration Fund - Direct Plan -  Growth Option	11.2974
Union Medium Duration Fund - Direct Plan - IDCW Option	11.2974
Union Medium Duration Fund - Regular Plan -  Growth Option	11.1894
Union Medium Duration Fund - Regular Plan - IDCW Option	11.1894
	
	
	
UTI Medium Term Fund - Direct Plan - Annual IDCW	12.9278
UTI Medium Term Fund - Direct Plan - Flexi IDCW	13.1195
UTI Medium Term Fund - Direct Plan - Growth Option	16.872
UTI Medium Term Fund - Direct Plan - Half-Yearly IDCW	12.6377
UTI Medium Term Fund - Direct Plan - Monthly IDCW	10.437
UTI Medium Term Fund - Direct Plan - Quarterly IDCW	12.625
UTI Medium Term Fund - Regular Plan - Annual IDCW	12.1158
UTI Medium Term Fund - Regular Plan - Flexi IDCW	11.7661
UTI Medium Term Fund - Regular Plan - Growth Option	15.9292
UTI Medium Term Fund - Regular Plan - Half-Yearly IDCW	11.8171
UTI Medium Term Fund - Regular Plan - Monthly IDCW	11.4878
UTI Medium Term Fund - Regular Plan - Quarterly IDCW	12.2626
UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Annual Dividend Option	0
UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Flexi Dividend Option	0
UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Growth Option	0
UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Half Yearly Dividend Option	0
UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Monthly Dividend Option	0
UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Quarterly Dividend Option	0
UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Annual Dividend Option	0
UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Flexi Dividend Option	0
UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Growth Option	0
UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Half Yearly Dividend Option	0
UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Monthly Dividend Option	0
UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Quarterly Dividend Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Direct  Plan - Monthly Dividend Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Annual Dividend Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Flexi Dividend Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Growth Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Half Yearly Dividend Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Quarterly Dividend Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Annual Dividend Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Flexi Dividend Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Growth Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Half Yearly Dividend Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Monthly Dividend Option	0
UTI - Medium Term Fund (Segregated - 07072020) - Regular Plan - Quarterly Dividend Option	0
UTI - Medium Term Fund (Segregated - 17022020) - Direct Plan - Growth Option	0.3663
UTI - Medium Term Fund (Segregated - 17022020) - Regular Plan - Growth Option	0.3488
UTI Medium Term Fund ( Segregated - 17022020 ) - Direct Plan - Annual IDCW	0.2973
UTI Medium Term Fund ( Segregated - 17022020 ) - Direct Plan - Flexi IDCW	0.2864
UTI Medium Term Fund ( Segregated - 17022020 ) - Direct Plan - Half-Yearly IDCW	0.2895
UTI Medium Term Fund ( Segregated - 17022020 ) - Direct Plan - Monthly IDCW	0.2595
UTI Medium Term Fund ( Segregated - 17022020 ) - Direct Plan - Quarterly IDCW	0.2867
UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Annual IDCW	0.2818
UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Flexi IDCW	0.2488
UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Half-Yearly IDCW	0.2764
UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Monthly IDCW	0.2515
UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Quarterly IDCW	0.2721
	
	
	
	
